"","Gene","p.value","Adjusted.p.value"
"141","hsa-mir-548aj-2:hsa-miR-548ar-5p",0.419563229566609,0.995148224725225
"142","hsa-mir-144:hsa-miR-144-3p",0.299915178696634,0.995148224725225
"143","hsa-mir-548e:hsa-miR-548e",0.555963374281527,0.995148224725225
"144","hsa-mir-1255b-2:hsa-miR-1255b-5p",0.0755101025564733,0.995148224725225
"145","hsa-mir-3074:hsa-miR-3074-5p",0.00399345456553311,0.995148224725225
"146","hsa-mir-500a:hsa-miR-500a-5p",0.0866525943303663,0.995148224725225
"147","hsa-mir-1254-1:hsa-miR-1254",0.111290917164034,0.995148224725225
"148","hsa-mir-30e:hsa-miR-30e-5p",0.135920135780412,0.995148224725225
"149","hsa-mir-1294:hsa-miR-1294",0.240338257636968,0.995148224725225
"150","hsa-mir-219-1:hsa-miR-219-1-3p",0.554055292628317,0.995148224725225
"151","hsa-mir-548h-4:hsa-miR-548h-3p",0.347963372345034,0.995148224725225
"152","hsa-mir-3661:hsa-miR-3661",0.759167655952867,0.995148224725225
"153","hsa-mir-3688-2:hsa-miR-3688-3p",0.269852638261913,0.995148224725225
"154","hsa-mir-19a:hsa-miR-19a-3p",0.555752899537673,0.995148224725225
"155","hsa-mir-199a-1:hsa-miR-199b-3p",0.088040636642007,0.995148224725225
"156","hsa-mir-181c:hsa-miR-181c-3p",0.0404937468826432,0.995148224725225
"157","hsa-mir-342:hsa-miR-342-5p",0.0662463446004921,0.995148224725225
"158","hsa-mir-17:hsa-miR-17-3p",0.256003220223575,0.995148224725225
"159","hsa-mir-340:hsa-miR-340-3p",0.0146178118009451,0.995148224725225
"160","hsa-mir-3158-2:hsa-miR-3158-3p",0.00746694141562712,0.995148224725225
"161","hsa-mir-18b:hsa-miR-18b-3p",0.132876778548812,0.995148224725225
"162","hsa-mir-548x:hsa-miR-548g-5p",0.419563229566609,0.995148224725225
"163","hsa-mir-7-1:hsa-miR-7-1-3p",0.147780056696854,0.995148224725225
"164","hsa-mir-30d:hsa-miR-30d-3p",0.195989686958673,0.995148224725225
"165","hsa-mir-331:hsa-miR-331-3p",0.207822074409268,0.995148224725225
"166","hsa-mir-33b:hsa-miR-33b-5p",0.499547683086226,0.995148224725225
"167","hsa-mir-4742:hsa-miR-4742-3p",0.000127678580472791,0.0623071472707221
"168","hsa-mir-146b:hsa-miR-146b-3p",0.197133752679933,0.995148224725225
"169","hsa-mir-4482-2:hsa-miR-4482-3p",0.280769552433621,0.995148224725225
"170","hsa-mir-18a:hsa-miR-18a-3p",0.0978624703965741,0.995148224725225
"171","hsa-mir-431:hsa-miR-431-5p",0.477392477912456,0.995148224725225
"172","hsa-mir-548h-2:hsa-miR-548h-5p",0.442173084127388,0.995148224725225
"173","hsa-mir-766:hsa-miR-766-3p",0.00486962833117904,0.995148224725225
"174","hsa-mir-324:hsa-miR-324-5p",0.0220288478154858,0.995148224725225
"175","hsa-mir-503:hsa-miR-503",0.094558579437734,0.995148224725225
"176","hsa-mir-21:hsa-miR-21-3p",0.155968823250077,0.995148224725225
"177","hsa-mir-29c:hsa-miR-29c-5p",0.0346409049966791,0.995148224725225
"178","hsa-mir-501:hsa-miR-501-3p",0.0496037563006683,0.995148224725225
"179","hsa-mir-3688-1:hsa-miR-3688-3p",0.267327764279138,0.995148224725225
"180","hsa-mir-18b:hsa-miR-18b-5p",0.804919341378565,0.995148224725225
"181","hsa-mir-140:hsa-miR-140-3p",0.0610228780833295,0.995148224725225
"182","hsa-mir-450a-1:hsa-miR-450a-5p",0.657055005253816,0.995148224725225
"183","hsa-mir-1299:hsa-miR-1299",0.214336054188398,0.995148224725225
"184","hsa-mir-659:hsa-miR-659-5p",0.00543998577298846,0.995148224725225
"185","hsa-mir-532:hsa-miR-532-5p",0.949309584541629,0.995148224725225
"186","hsa-mir-1229:hsa-miR-1229",0.903893897482075,0.995148224725225
"187","hsa-mir-3158-1:hsa-miR-3158-3p",0.00746694141562712,0.995148224725225
"188","hsa-mir-671:hsa-miR-671-3p",0.00587474760317706,0.995148224725225
"189","hsa-mir-4677:hsa-miR-4677-3p",0.11546986044128,0.995148224725225
"190","hsa-mir-720:hsa-miR-720",0.0242410054222628,0.995148224725225
"191","hsa-let-7d:hsa-let-7d-3p",0.000185423639911833,0.0895596180774155
"192","hsa-mir-148a:hsa-miR-148a-5p",0.00801735848763308,0.995148224725225
