"","Gene","p.value","Adjusted.p.value"
"179","1552508_at",0.0676571786838013,0.999954668614677
"180","1552509_a_at",0.00955668239521591,0.999954668614677
"181","1552510_at",0.00122962038455975,0.999954668614677
"182","1552511_a_at",0.0224709884467424,0.999954668614677
"183","1552514_at",0.0906776707047971,0.999954668614677
"184","1552515_at",0.0720799388382873,0.999954668614677
"185","1552516_a_at",0.000419363963500301,0.999954668614677
"186","1552518_s_at",0.0397889073855007,0.999954668614677
"187","1552519_at",0.00160303785620233,0.999954668614677
"188","1552520_at",0.484349630907705,0.999954668614677
"189","1552521_a_at",0.177830196743943,0.999954668614677
"190","1552522_at",0.000590805803672524,0.999954668614677
"191","1552523_a_at",0.111551997418346,0.999954668614677
"192","1552524_at",2.08210287034667e-06,0.113686980926669
"193","1552526_at",0.0207535599767437,0.999954668614677
"194","1552528_at",0.0313733123800228,0.999954668614677
"195","1552531_a_at",0.0191485025957859,0.999954668614677
"196","1552532_a_at",0.198695815714342,0.999954668614677
"197","1552535_at",0.352262111238655,0.999954668614677
"198","1552536_at",0.000470259809175078,0.999954668614677
"199","1552538_a_at",0.503082184678063,0.999954668614677
"200","1552540_s_at",0.496350953992831,0.999954668614677
"201","1552541_at",0.398011164698291,0.999954668614677
"202","1552542_s_at",0.000204819063448432,0.999954668614677
"203","1552543_a_at",0.00131702966911616,0.999954668614677
"204","1552544_at",0.00109623997683141,0.999954668614677
"205","1552546_a_at",0.0934121980843132,0.999954668614677
"206","1552548_at",0.73213976374775,0.999954668614677
"207","1552549_a_at",0.0091212665215478,0.999954668614677
"208","1552552_s_at",0.00818891065274694,0.999954668614677
"209","1552553_a_at",0.0323642598682219,0.999954668614677
"210","1552554_a_at",0.00469860565265632,0.999954668614677
"211","1552555_at",0.836539793741004,0.999954668614677
"212","1552557_a_at",0.217607002678609,0.999954668614677
"213","1552558_a_at",0.00150708091032064,0.999954668614677
"214","1552559_a_at",0.00744279830016738,0.999954668614677
"215","1552562_at",0.0174296886604848,0.999954668614677
"216","1552563_a_at",0.421838224693284,0.999954668614677
"217","1552564_at",0.20517692978862,0.999954668614677
"218","1552566_at",0.326848787854426,0.999954668614677
"219","1552568_at",0.0291140194784458,0.999954668614677
"220","1552569_a_at",0.0271625876579785,0.999954668614677
"221","1552570_at",0.00935075459419648,0.999954668614677
"222","1552572_a_at",0.00493025563558343,0.999954668614677
"223","1552573_s_at",0.00061442908231183,0.999954668614677
"224","1552575_a_at",0.0117419590385698,0.999954668614677
"225","1552576_at",0.394427465092673,0.999954668614677
"226","1552578_a_at",0.0664398032740341,0.999954668614677
"227","1552579_a_at",0.296485740892643,0.999954668614677
"228","1552580_at",0.00307631731076736,0.999954668614677
"229","1552582_at",0.0288887484656814,0.999954668614677
"230","1552583_s_at",0.0134593905353733,0.999954668614677
"231","1552584_at",0.0242407770762178,0.999954668614677
"232","1552585_s_at",0.00190272487531148,0.999954668614677
"233","1552586_at",0.0974538546137973,0.999954668614677
"234","1552587_at",0.128977816222858,0.999954668614677
"235","1552588_a_at",0.0166183638593854,0.999954668614677
"236","1552590_a_at",0.0265320715025681,0.999954668614677
"237","1552592_at",0.00118113737725115,0.999954668614677
"238","1552594_at",0.144997269914796,0.999954668614677
"239","1552596_at",0.824219277480725,0.999954668614677
"240","1552598_at",0.0243296335683285,0.999954668614677
"241","1552599_at",0.0177304270841571,0.999954668614677
"242","1552602_at",0.506053146058653,0.999954668614677
"243","1552604_at",0.00770470927101683,0.999954668614677
"244","1552605_s_at",0.0129832953128881,0.999954668614677
"245","1552607_at",0.0457357360441561,0.999954668614677
"246","1552608_at",0.0023206458081689,0.999954668614677
"247","1552609_s_at",0.0130574510813692,0.999954668614677
"248","1552610_a_at",0.255041141296432,0.999954668614677
"249","1552611_a_at",0.0675970728298438,0.999954668614677
"250","1552612_at",0.70358387689061,0.999954668614677
"251","1552613_s_at",0.457396686349989,0.999954668614677
"252","1552615_at",0.220694360425078,0.999954668614677
"253","1552616_a_at",0.273725012249018,0.999954668614677
"254","1552617_a_at",0.158939258969199,0.999954668614677
"255","1552618_at",0.570578011418463,0.999954668614677
"256","1552619_a_at",0.645476186041642,0.999954668614677
"257","1552620_at",0.000217284457279121,0.999954668614677
"258","1552621_at",0.353751276017244,0.999954668614677
"259","1552622_s_at",0.412041860305609,0.999954668614677
"260","1552623_at",0.217150940869474,0.999954668614677
"261","1552625_a_at",0.80340500078329,0.999954668614677
"262","1552626_a_at",0.0131861486690452,0.999954668614677
"263","1552627_a_at",0.00131442632291554,0.999954668614677
"264","1552628_a_at",0.165060558946044,0.999954668614677
"265","1552629_a_at",0.329539927726808,0.999954668614677
"266","1552630_a_at",0.656042165667822,0.999954668614677
"267","1552631_a_at",0.341696214906441,0.999954668614677
"268","1552632_a_at",0.0448208033663872,0.999954668614677
"269","1552633_at",0.787861334466572,0.999954668614677
"270","1552634_a_at",0.102176312988476,0.999954668614677
"271","1552637_at",0.0137530131826522,0.999954668614677
"272","1552639_at",0.0223064590974975,0.999954668614677
"273","1552641_s_at",0.292193876026918,0.999954668614677
"274","1552643_at",0.685952505628364,0.999954668614677
"275","1552644_a_at",0.187678670054054,0.999954668614677
"276","1552646_at",0.00392893507035825,0.999954668614677
"277","1552648_a_at",0.215116898000175,0.999954668614677
"278","1552649_a_at",0.687750604920848,0.999954668614677
"279","1552651_a_at",0.848132207407578,0.999954668614677
"280","1552652_at",0.832055490603664,0.999954668614677
"281","1552656_s_at",0.16793324288209,0.999954668614677
"282","1552657_a_at",0.018347820782747,0.999954668614677
"283","1552658_a_at",0.14262001241487,0.999954668614677
"284","1552660_a_at",0.859871896162091,0.999954668614677
"285","1552661_at",0.000732957706324951,0.999954668614677
"286","1552662_a_at",0.0776564283250363,0.999954668614677
"287","1552663_a_at",0.519073607626093,0.999954668614677
"288","1552664_at",0.358384949249838,0.999954668614677
"289","1552665_at",0.016147335630806,0.999954668614677
"290","1552666_a_at",0.0748039420719613,0.999954668614677
"291","1552667_a_at",0.0633198059262531,0.999954668614677
"292","1552669_at",0.00735817136804461,0.999954668614677
"293","1552670_a_at",0.0406448405581556,0.999954668614677
"294","1552671_a_at",0.104347532290258,0.999954668614677
"295","1552672_a_at",0.0590134678757709,0.999954668614677
"296","1552673_at",0.0107892212485737,0.999954668614677
"297","1552674_at",0.0152759752400733,0.999954668614677
"298","1552675_at",0.00461314770677245,0.999954668614677
"299","1552676_at",0.0487384222072594,0.999954668614677
"300","1552677_a_at",0.146473878416017,0.999954668614677
"301","1552678_a_at",0.484046443895106,0.999954668614677
"302","1552680_a_at",0.00721867386487408,0.999954668614677
"303","1552682_a_at",0.00819837317559645,0.999954668614677
"304","1552684_a_at",0.8187314465177,0.999954668614677
"305","1552685_a_at",0.644249367370247,0.999954668614677
"306","1552686_at",0.0437582389942634,0.999954668614677
"307","1552687_a_at",0.0187295186333461,0.999954668614677
"308","1552689_at",0.108128154629743,0.999954668614677
"309","1552690_a_at",0.00283101432504044,0.999954668614677
"310","1552691_at",0.000484575418248079,0.999954668614677
"311","1552693_at",0.00298939676622225,0.999954668614677
"312","1552694_at",0.170096074620759,0.999954668614677
"313","1552695_a_at",0.0375479430401613,0.999954668614677
"314","1552696_at",0.151186760154826,0.999954668614677
"315","1552698_at",0.141914079643603,0.999954668614677
"316","1552701_a_at",0.456116578782187,0.999954668614677
"317","1552703_s_at",0.158633589050274,0.999954668614677
"318","1552705_at",0.020331078228098,0.999954668614677
"319","1552708_a_at",0.239553578699468,0.999954668614677
"320","1552711_a_at",0.941413820933562,0.999954668614677
"321","1552712_a_at",0.0454285591326132,0.999954668614677
"322","1552713_a_at",0.0160111296068447,0.999954668614677
"323","1552714_at",0.031604849498107,0.999954668614677
"324","1552715_a_at",0.135313968956272,0.999954668614677
"325","1552716_at",0.0455555665573796,0.999954668614677
"326","1552717_s_at",0.0849025077762168,0.999954668614677
"327","1552718_at",0.0164147057251785,0.999954668614677
"328","1552719_at",0.359151202313465,0.999954668614677
"329","1552721_a_at",0.207341032959448,0.999954668614677
"330","1552722_at",0.0842302573416148,0.999954668614677
"331","1552724_at",0.00826934684328576,0.999954668614677
"332","1552725_s_at",0.00202328634357961,0.999954668614677
"333","1552726_at",0.579667893959797,0.999954668614677
"334","1552727_s_at",0.00640985367312932,0.999954668614677
"335","1552729_at",0.802525183763909,0.999954668614677
"336","1552730_at",0.0267938956318694,0.999954668614677
"337","1552731_at",0.0191850746131914,0.999954668614677
"338","1552732_at",0.0136425065973517,0.999954668614677
"339","1552733_at",0.917326677514305,0.999954668614677
"340","1552734_at",0.00287238826120643,0.999954668614677
"341","1552735_at",0.00471786524224449,0.999954668614677
"342","1552736_a_at",0.000276545838828082,0.999954668614677
"343","1552737_s_at",0.262917911952628,0.999954668614677
"344","1552738_a_at",0.547436562423577,0.999954668614677
"345","1552739_s_at",0.294067690178225,0.999954668614677
"346","1552740_at",0.0376577173804137,0.999954668614677
"347","1552742_at",0.201716565131127,0.999954668614677
"348","1552743_at",0.00763548247171696,0.999954668614677
"349","1552745_at",0.0258913547539953,0.999954668614677
"350","1552747_a_at",0.00674465199672987,0.999954668614677
"351","1552749_a_at",0.00118482511713755,0.999954668614677
"352","1552750_at",0.00523845272095683,0.999954668614677
"353","1552751_a_at",0.659538971992472,0.999954668614677
"354","1552752_a_at",0.657802975013038,0.999954668614677
"355","1552754_a_at",0.807440146024216,0.999954668614677
"356","1552755_at",0.165820185218746,0.999954668614677
"357","1552757_s_at",0.0197173366433486,0.999954668614677
"358","1552758_at",0.0136736893439667,0.999954668614677
"359","1552760_at",0.860571134093729,0.999954668614677
"360","1552761_at",0.398384763880378,0.999954668614677
"361","1552763_at",0.014782898691311,0.999954668614677
"362","1552765_x_at",0.0380645011549071,0.999954668614677
"363","1552766_at",0.218704863347252,0.999954668614677
"364","1552767_a_at",0.0126001918691683,0.999954668614677
"365","1552768_at",0.04520563116431,0.999954668614677
"366","1552769_at",0.00773853093883487,0.999954668614677
"367","1552770_s_at",0.764992185927078,0.999954668614677
"368","1552771_a_at",0.0117273090113331,0.999954668614677
"369","1552772_at",0.021787054914198,0.999954668614677
"370","1552773_at",1.24076432634483e-05,0.676340634290566
"371","1552774_a_at",0.899613426027082,0.999954668614677
"372","1552775_at",0.0651610703502763,0.999954668614677
"373","1552777_a_at",0.00992520368436059,0.999954668614677
"374","1552779_a_at",0.0762161313450624,0.999954668614677
"375","1552782_at",0.255747508299315,0.999954668614677
"376","1552783_at",0.00434754586719654,0.999954668614677
"377","1552785_at",0.364064088906822,0.999954668614677
"378","1552787_at",0.039812933580239,0.999954668614677
"379","1552788_a_at",0.179244645424531,0.999954668614677
"380","1552789_at",0.036774243669818,0.999954668614677
"381","1552790_a_at",0.00963309058502304,0.999954668614677
"382","1552791_a_at",0.0100777880069382,0.999954668614677
"383","1552792_at",0.482343821521935,0.999954668614677
"384","1552793_at",0.0869236368366126,0.999954668614677
"385","1552794_a_at",0.0282108575636397,0.999954668614677
"386","1552796_a_at",0.00955383118264646,0.999954668614677
"387","1552797_s_at",0.84974328660386,0.999954668614677
"388","1552798_a_at",0.0141810673197475,0.999954668614677
"389","1552799_at",0.00547681200686538,0.999954668614677
"390","1552800_at",0.00524645036724669,0.999954668614677
"391","1552801_at",0.0918653606966752,0.999954668614677
"392","1552803_a_at",0.628448886937238,0.999954668614677
"393","1552804_a_at",0.674338188392114,0.999954668614677
"394","1552806_a_at",0.808193787183096,0.999954668614677
"395","1552807_a_at",0.431287665668855,0.999954668614677
"396","1552808_at",0.00701505903053333,0.999954668614677
"397","1552809_at",0.0024167187424169,0.999954668614677
"398","1552811_at",0.64231593505909,0.999954668614677
"399","1552812_a_at",0.190916026024882,0.999954668614677
"400","1552813_at",0.0418022157359547,0.999954668614677
"401","1552814_a_at",0.00228837299038189,0.999954668614677
"402","1552816_at",0.200886448344644,0.999954668614677
"403","1552818_a_at",0.0195362544918921,0.999954668614677
"404","1552819_at",0.0482028190559931,0.999954668614677
"405","1552822_at",0.0240033478349597,0.999954668614677
"406","1552825_at",0.00191304015249773,0.999954668614677
"407","1552826_at",0.00210809885133029,0.999954668614677
"408","1552827_s_at",0.0140649299651348,0.999954668614677
"409","1552828_at",0.00445065610688807,0.999954668614677
"410","1552829_at",0.106581148280607,0.999954668614677
"411","1552830_at",0.06452507414916,0.999954668614677
"412","1552833_at",0.019776165172974,0.999954668614677
"413","1552834_at",0.0007331411857253,0.999954668614677
"414","1552835_at",0.376250536992948,0.999954668614677
"415","1552836_at",0.488154649488457,0.999954668614677
"416","1552837_at",0.00712038840118505,0.999954668614677
"417","1552839_at",0.00489530230515249,0.999954668614677
"418","1552841_s_at",0.0294822775325603,0.999954668614677
"419","1552842_at",0.82682059808258,0.999954668614677
"420","1552843_at",0.553564039122636,0.999954668614677
"421","1552845_at",0.715101420556581,0.999954668614677
"422","1552846_s_at",0.960188626531632,0.999954668614677
"423","1552848_a_at",0.0857338786198821,0.999954668614677
"424","1552849_at",0.00347891916876749,0.999954668614677
"425","1552851_at",0.0101128288746656,0.999954668614677
"426","1552852_a_at",0.00304762127948342,0.999954668614677
"427","1552853_at",0.049006791689332,0.999954668614677
"428","1552854_a_at",0.0113150516030065,0.999954668614677
"429","1552856_at",0.0239091967372604,0.999954668614677
"430","1552857_a_at",0.136460110525485,0.999954668614677
"431","1552858_at",0.000492545953532633,0.999954668614677
"432","1552860_at",0.00733847508043357,0.999954668614677
"433","1552862_at",0.0414187880141202,0.999954668614677
"434","1552863_a_at",0.00123104358847743,0.999954668614677
"435","1552865_a_at",0.000959469441263678,0.999954668614677
"436","1552867_at",0.363589035285462,0.999954668614677
"437","1552868_at",0.006331755772514,0.999954668614677
"438","1552870_s_at",0.00346846838021406,0.999954668614677
"439","1552872_at",0.00204414776719765,0.999954668614677
"440","1552873_s_at",0.0521649731996745,0.999954668614677
"441","1552875_a_at",0.0100622128708776,0.999954668614677
"442","1552876_at",0.0173915093860252,0.999954668614677
"443","1552877_s_at",0.00826999308150596,0.999954668614677
"444","1552878_at",0.000681546887686962,0.999954668614677
"445","1552879_a_at",0.0518890799632968,0.999954668614677
"446","1552880_at",0.433426131184123,0.999954668614677
"447","1552882_a_at",0.0592263806067856,0.999954668614677
"448","1552884_at",0.0135811121236326,0.999954668614677
"449","1552885_a_at",0.0913154687940057,0.999954668614677
"450","1552887_at",0.00797270838639446,0.999954668614677
"451","1552889_a_at",0.222475941712834,0.999954668614677
"452","1552890_a_at",0.0286314961101414,0.999954668614677
"453","1552892_at",0.0167233486340482,0.999954668614677
"454","1552893_at",0.029268771559672,0.999954668614677
"455","1552895_a_at",0.00337384229464237,0.999954668614677
"456","1552897_a_at",0.0508464631669115,0.999954668614677
"457","1552898_a_at",0.41217277209175,0.999954668614677
"458","1552899_at",0.000826902068574677,0.999954668614677
"459","1552900_a_at",0.00843988628598118,0.999954668614677
"460","1552902_a_at",0.461417073291737,0.999954668614677
"461","1552903_at",0.045355490084713,0.999954668614677
"462","1552904_at",0.0633957528043851,0.999954668614677
"463","1552906_at",0.00951174383758405,0.999954668614677
"464","1552908_at",0.00669413929485505,0.999954668614677
"465","1552910_at",0.0018697307024684,0.999954668614677
"466","1552911_at",0.0395401772607767,0.999954668614677
"467","1552912_a_at",0.00892689497303776,0.999954668614677
"468","1552913_at",0.00693553214368117,0.999954668614677
"469","1552914_a_at",0.00217683884733675,0.999954668614677
"470","1552915_at",0.0271281303794068,0.999954668614677
"471","1552917_at",0.00205359910612424,0.999954668614677
"472","1552919_at",0.164182742663105,0.999954668614677
"473","1552921_a_at",0.81169624250942,0.999954668614677
"474","1552922_at",0.974590218653249,0.999954668614677
"475","1552923_a_at",0.0501957409175244,0.999954668614677
"476","1552924_a_at",0.206417061281349,0.999954668614677
"477","1552925_at",0.022300223568802,0.999954668614677
"478","1552927_at",0.00200182037111663,0.999954668614677
"479","1552928_s_at",0.153945564814469,0.999954668614677
"480","1552929_at",0.00192554801680124,0.999954668614677
"481","1552930_at",0.064417886670321,0.999954668614677
"482","1552931_a_at",0.877733753393352,0.999954668614677
"483","1552932_at",0.0451049905344652,0.999954668614677
"484","1552933_at",0.0173207396303307,0.999954668614677
"485","1552935_at",0.0463695077644486,0.999954668614677
"486","1552937_s_at",0.0316499089596389,0.999954668614677
"487","1552938_at",0.000749086955719476,0.999954668614677
"488","1552939_at",0.00149094226775174,0.999954668614677
"489","1552940_at",0.0430949639001103,0.999954668614677
"490","1552942_at",0.00146302113387676,0.999954668614677
"491","1552943_at",0.000400496949337165,0.999954668614677
"492","1552944_a_at",0.000989349296608648,0.999954668614677
"493","1552946_at",0.0518003059115689,0.999954668614677
"494","1552947_x_at",0.0730967776844623,0.999954668614677
"495","1552948_at",0.0979898000763625,0.999954668614677
"496","1552950_at",0.0370102230315234,0.999954668614677
"497","1552952_at",0.0165045276856799,0.999954668614677
"498","1552953_a_at",0.0955383290892583,0.999954668614677
"499","1552954_at",0.337350389489363,0.999954668614677
"500","1552955_at",0.251419532620141,0.999954668614677
"501","1552957_at",0.00558134799364157,0.999954668614677
"502","1552960_at",0.00615327317465355,0.999954668614677
"503","1552961_at",0.107863542143869,0.999954668614677
"504","1552964_at",0.0456665847455196,0.999954668614677
"505","1552965_a_at",0.0120088744346923,0.999954668614677
"506","1552967_at",0.0164620116976179,0.999954668614677
"507","1552969_a_at",0.00928074982953738,0.999954668614677
"508","1552970_s_at",0.0204288705372113,0.999954668614677
"509","1552971_at",0.00756273087322982,0.999954668614677
"510","1552972_at",0.00214926330306167,0.999954668614677
"511","1552973_at",0.013348117957242,0.999954668614677
"512","1552974_at",0.000622298703357947,0.999954668614677
"513","1552975_x_at",0.00100599536833758,0.999954668614677
"514","1552976_at",0.5340792633631,0.999954668614677
"515","1552977_a_at",0.720162363592258,0.999954668614677
"516","1552978_a_at",0.831292668435685,0.999954668614677
"517","1552979_at",0.25937337075101,0.999954668614677
"518","1552980_at",0.158371929583458,0.999954668614677
"519","1552982_a_at",0.0578902156931916,0.999954668614677
"520","1552985_at",0.0171704915318237,0.999954668614677
"521","1552986_at",0.502026538611625,0.999954668614677
"522","1552987_a_at",0.00441695306686624,0.999954668614677
"523","1552988_at",0.000103220752070103,0.999954668614677
"524","1552990_at",0.0231181250808545,0.999954668614677
"525","1552991_at",0.0187147135704114,0.999954668614677
"526","1552993_at",0.00617933290545857,0.999954668614677
