"","Gene","p.value","Adjusted.p.value"
"284","1552660_a_at",0.28722878460941,0.999984037523393
"285","1552661_at",0.748509016675817,0.999984037523393
"286","1552662_a_at",0.0572628176904518,0.999984037523393
"287","1552663_a_at",0.445371241314901,0.999984037523393
"288","1552664_at",0.453331949363596,0.999984037523393
"289","1552665_at",0.598554015217245,0.999984037523393
"290","1552666_a_at",0.140065728340716,0.999984037523393
"291","1552667_a_at",0.0400730161807107,0.999984037523393
"292","1552669_at",0.826481307860243,0.999984037523393
"293","1552670_a_at",0.130331094621009,0.999984037523393
"294","1552671_a_at",0.253869720578269,0.999984037523393
"295","1552672_a_at",0.116679916485254,0.999984037523393
"296","1552673_at",0.666749202200324,0.999984037523393
"297","1552674_at",0.780444279703921,0.999984037523393
"298","1552675_at",0.765979758465612,0.999984037523393
"299","1552676_at",0.707658766528229,0.999984037523393
"300","1552677_a_at",0.624524596594728,0.999984037523393
"301","1552678_a_at",0.663056635710159,0.999984037523393
"302","1552680_a_at",0.43925829399479,0.999984037523393
"303","1552682_a_at",0.219945326855651,0.999984037523393
"304","1552684_a_at",0.218955345799887,0.999984037523393
"305","1552685_a_at",0.00146228246635198,0.999984037523393
"306","1552686_at",0.0655733227615922,0.999984037523393
"307","1552687_a_at",0.292525548992701,0.999984037523393
"308","1552689_at",0.356352241271773,0.999984037523393
"309","1552690_a_at",0.128067690934762,0.999984037523393
"310","1552691_at",0.80864026702763,0.999984037523393
"311","1552693_at",0.0714481361521684,0.999984037523393
"312","1552694_at",0.0635732787146096,0.999984037523393
"313","1552695_a_at",0.129032385136562,0.999984037523393
"314","1552696_at",0.277017537278455,0.999984037523393
"315","1552698_at",0.450200761763414,0.999984037523393
"316","1552701_a_at",0.0343325900748149,0.999984037523393
"317","1552703_s_at",0.777840811261976,0.999984037523393
"318","1552705_at",0.00219370600341039,0.999984037523393
"319","1552708_a_at",0.193787423483181,0.999984037523393
"320","1552711_a_at",0.890700775362341,0.999984037523393
"321","1552712_a_at",0.307679454728069,0.999984037523393
"322","1552713_a_at",0.116097163004234,0.999984037523393
"323","1552714_at",0.195731935271546,0.999984037523393
"324","1552715_a_at",0.0542805464794919,0.999984037523393
"325","1552716_at",0.199052702878505,0.999984037523393
"326","1552717_s_at",0.739460268883139,0.999984037523393
"327","1552718_at",0.754601848002359,0.999984037523393
"328","1552719_at",0.510226775844869,0.999984037523393
"329","1552721_a_at",0.0459606094650925,0.999984037523393
"330","1552722_at",0.409453499842114,0.999984037523393
"331","1552724_at",0.110865690194969,0.999984037523393
"332","1552725_s_at",0.432360644325804,0.999984037523393
"333","1552726_at",0.230550875165378,0.999984037523393
"334","1552727_s_at",0.489614417387915,0.999984037523393
"335","1552729_at",0.331076109722791,0.999984037523393
"336","1552730_at",0.963599072183603,0.999984037523393
"337","1552731_at",0.84638314250395,0.999984037523393
"338","1552732_at",0.724230222046733,0.999984037523393
"339","1552733_at",0.218392946071652,0.999984037523393
"340","1552734_at",0.380657338405359,0.999984037523393
"341","1552735_at",0.307355926533901,0.999984037523393
"342","1552736_a_at",0.0155369803668708,0.999984037523393
"343","1552737_s_at",0.88196872764342,0.999984037523393
"344","1552738_a_at",0.701411634973715,0.999984037523393
"345","1552739_s_at",0.829810965937884,0.999984037523393
"346","1552740_at",0.843843602456289,0.999984037523393
"347","1552742_at",0.129768089789435,0.999984037523393
"348","1552743_at",0.525974853925357,0.999984037523393
"349","1552745_at",0.382706741390337,0.999984037523393
"350","1552747_a_at",0.490463206909476,0.999984037523393
"351","1552749_a_at",0.444081486768217,0.999984037523393
"352","1552750_at",0.172193571671675,0.999984037523393
"353","1552751_a_at",0.396323967730522,0.999984037523393
"354","1552752_a_at",0.177871561838635,0.999984037523393
"355","1552754_a_at",0.375055029838007,0.999984037523393
"356","1552755_at",0.484321879933341,0.999984037523393
"357","1552757_s_at",0.92524539093489,0.999984037523393
"358","1552758_at",0.151656723794014,0.999984037523393
"359","1552760_at",0.321641691496401,0.999984037523393
"360","1552761_at",0.907745573257252,0.999984037523393
"361","1552763_at",0.514738693743698,0.999984037523393
"362","1552765_x_at",0.65861269987692,0.999984037523393
"363","1552766_at",0.0797055073357555,0.999984037523393
"364","1552767_a_at",0.292541066770943,0.999984037523393
"365","1552768_at",0.000189450904632353,0.999984037523393
"366","1552769_at",0.0878930629749306,0.999984037523393
"367","1552770_s_at",0.195714413134323,0.999984037523393
"368","1552771_a_at",0.635714664705066,0.999984037523393
"369","1552772_at",0.933893700950187,0.999984037523393
"370","1552773_at",0.587125942030778,0.999984037523393
"371","1552774_a_at",0.313635504018906,0.999984037523393
"372","1552775_at",0.798001965576106,0.999984037523393
"373","1552777_a_at",0.23533598778456,0.999984037523393
"374","1552779_a_at",0.117629800462627,0.999984037523393
"375","1552782_at",0.0342123169237228,0.999984037523393
"376","1552783_at",0.436728157702252,0.999984037523393
"377","1552785_at",0.242853144239066,0.999984037523393
"378","1552787_at",0.0324190757778156,0.999984037523393
"379","1552788_a_at",0.255813339692528,0.999984037523393
"380","1552789_at",0.328397828770125,0.999984037523393
"381","1552790_a_at",0.594287598661169,0.999984037523393
"382","1552791_a_at",0.337814561375188,0.999984037523393
"383","1552792_at",0.693158386848604,0.999984037523393
"384","1552793_at",0.00666091688362814,0.999984037523393
"385","1552794_a_at",0.374075183802293,0.999984037523393
"386","1552796_a_at",0.856483843398174,0.999984037523393
"387","1552797_s_at",0.308955002973899,0.999984037523393
"388","1552798_a_at",0.103855886536528,0.999984037523393
"389","1552799_at",0.968209563082138,0.999984037523393
"390","1552800_at",0.10632924946293,0.999984037523393
"391","1552801_at",0.285602406460664,0.999984037523393
"392","1552803_a_at",0.37240100540976,0.999984037523393
"393","1552804_a_at",0.803203333146727,0.999984037523393
"394","1552806_a_at",0.580129275235057,0.999984037523393
"395","1552807_a_at",0.500021139710914,0.999984037523393
"396","1552808_at",0.85874349805981,0.999984037523393
"397","1552809_at",0.00508677242805184,0.999984037523393
"398","1552811_at",0.965541101815749,0.999984037523393
"399","1552812_a_at",0.19456304938935,0.999984037523393
"400","1552813_at",0.226913915407594,0.999984037523393
"401","1552814_a_at",0.774312179703044,0.999984037523393
"402","1552816_at",6.40040378287252e-07,0.0349116424740565
"403","1552818_a_at",0.484856825928553,0.999984037523393
"404","1552819_at",0.572804384493965,0.999984037523393
"405","1552822_at",0.0970316221382354,0.999984037523393
"406","1552825_at",0.348371286270793,0.999984037523393
"407","1552826_at",0.556356399017221,0.999984037523393
"408","1552827_s_at",0.84416798347941,0.999984037523393
"409","1552828_at",0.692951870248587,0.999984037523393
"410","1552829_at",0.051499168915936,0.999984037523393
"411","1552830_at",0.571703758092426,0.999984037523393
"412","1552833_at",0.279272780886323,0.999984037523393
"413","1552834_at",0.598048701208667,0.999984037523393
"414","1552835_at",0.64320741378682,0.999984037523393
"415","1552836_at",0.339323164239982,0.999984037523393
"416","1552837_at",0.959317552343185,0.999984037523393
"417","1552839_at",0.290647235273851,0.999984037523393
"418","1552841_s_at",0.266923774712288,0.999984037523393
"419","1552842_at",0.044172891311937,0.999984037523393
"420","1552843_at",0.58376483807193,0.999984037523393
"421","1552845_at",0.314156178507608,0.999984037523393
"422","1552846_s_at",0.446278241396705,0.999984037523393
"423","1552848_a_at",0.15092522417603,0.999984037523393
"424","1552849_at",0.0774512748090726,0.999984037523393
"425","1552851_at",0.80046770593682,0.999984037523393
"426","1552852_a_at",0.416281318204542,0.999984037523393
"427","1552853_at",0.875070741831744,0.999984037523393
"428","1552854_a_at",0.532142874258755,0.999984037523393
"429","1552856_at",0.378208779966513,0.999984037523393
"430","1552857_a_at",0.382058700301674,0.999984037523393
"431","1552858_at",0.958436595792489,0.999984037523393
"432","1552860_at",0.405704535733789,0.999984037523393
"433","1552862_at",0.00593411841228479,0.999984037523393
"434","1552863_a_at",0.941532093150138,0.999984037523393
"435","1552865_a_at",0.139656789177669,0.999984037523393
"436","1552867_at",0.606566757307189,0.999984037523393
"437","1552868_at",0.127354402432385,0.999984037523393
"438","1552870_s_at",0.964998200935697,0.999984037523393
"439","1552872_at",0.258183307838261,0.999984037523393
"440","1552873_s_at",0.0501834678702523,0.999984037523393
"441","1552875_a_at",0.807191549663869,0.999984037523393
"442","1552876_at",0.945724275970749,0.999984037523393
"443","1552877_s_at",0.693192934412757,0.999984037523393
"444","1552878_at",0.00687902740129136,0.999984037523393
"445","1552879_a_at",0.0988732885077589,0.999984037523393
"446","1552880_at",0.0298201010204865,0.999984037523393
"447","1552882_a_at",0.00450557369081765,0.999984037523393
"448","1552884_at",0.0896046477203747,0.999984037523393
"449","1552885_a_at",0.0175966262526123,0.999984037523393
"450","1552887_at",0.817546345777886,0.999984037523393
"451","1552889_a_at",0.481200759117073,0.999984037523393
"452","1552890_a_at",0.739311320763534,0.999984037523393
"453","1552892_at",0.0887987752648589,0.999984037523393
"454","1552893_at",0.195054523133155,0.999984037523393
"455","1552895_a_at",0.273536779403922,0.999984037523393
"456","1552897_a_at",0.0801569983803653,0.999984037523393
"457","1552898_a_at",0.0257456395216964,0.999984037523393
"458","1552899_at",0.41572984775597,0.999984037523393
"459","1552900_a_at",0.311770315616821,0.999984037523393
"460","1552902_a_at",0.734494784003649,0.999984037523393
"461","1552903_at",0.127852295037489,0.999984037523393
"462","1552904_at",0.000243726789949598,0.999984037523393
"463","1552906_at",0.414664618976355,0.999984037523393
"464","1552908_at",0.838243521749166,0.999984037523393
"465","1552910_at",0.171888539571151,0.999984037523393
"466","1552911_at",0.000293122064028649,0.999984037523393
"467","1552912_a_at",0.296124373636334,0.999984037523393
"468","1552913_at",0.592438321684362,0.999984037523393
"469","1552914_a_at",0.600902636348198,0.999984037523393
"470","1552915_at",0.263793778786349,0.999984037523393
"471","1552917_at",0.182963217824376,0.999984037523393
"472","1552919_at",0.670434976115158,0.999984037523393
"473","1552921_a_at",0.13710353449803,0.999984037523393
"474","1552922_at",0.963710343024518,0.999984037523393
"475","1552923_a_at",0.176588229851008,0.999984037523393
"476","1552924_a_at",0.229667007030458,0.999984037523393
"477","1552925_at",0.557136374920339,0.999984037523393
"478","1552927_at",0.518178565129419,0.999984037523393
"479","1552928_s_at",0.116538825188751,0.999984037523393
"480","1552929_at",0.19136141205567,0.999984037523393
"481","1552930_at",0.108598298590703,0.999984037523393
"482","1552931_a_at",0.0962983583953395,0.999984037523393
"483","1552932_at",0.918424404801995,0.999984037523393
"484","1552933_at",0.346399742135883,0.999984037523393
"485","1552935_at",0.38620554608247,0.999984037523393
"486","1552937_s_at",0.825022304587886,0.999984037523393
"487","1552938_at",0.305013611279777,0.999984037523393
"488","1552939_at",0.91138649913292,0.999984037523393
"489","1552940_at",0.287601902140432,0.999984037523393
"490","1552942_at",0.0229353154610918,0.999984037523393
"491","1552943_at",0.130749256062888,0.999984037523393
"492","1552944_a_at",0.000172233026336984,0.999984037523393
"493","1552946_at",0.0454226807405003,0.999984037523393
"494","1552947_x_at",0.415155893759706,0.999984037523393
"495","1552948_at",0.884896210190022,0.999984037523393
"496","1552950_at",0.643653909593371,0.999984037523393
"497","1552952_at",0.319580917964308,0.999984037523393
"498","1552953_a_at",0.0874336550417134,0.999984037523393
"499","1552954_at",0.193747295583411,0.999984037523393
"500","1552955_at",0.321411690699963,0.999984037523393
"501","1552957_at",0.1426279629395,0.999984037523393
"502","1552960_at",0.00944169719825349,0.999984037523393
"503","1552961_at",0.79464245495706,0.999984037523393
"504","1552964_at",0.37514367895488,0.999984037523393
"505","1552965_a_at",0.620156769933222,0.999984037523393
"506","1552967_at",0.539171325413185,0.999984037523393
"507","1552969_a_at",0.566482130215455,0.999984037523393
"508","1552970_s_at",0.578988795435761,0.999984037523393
"509","1552971_at",0.548678271313767,0.999984037523393
"510","1552972_at",0.332024574569085,0.999984037523393
"511","1552973_at",0.409899261841612,0.999984037523393
"512","1552974_at",0.562953390103489,0.999984037523393
"513","1552975_x_at",0.42411741095648,0.999984037523393
"514","1552976_at",0.159452162252305,0.999984037523393
"515","1552977_a_at",0.278803438938957,0.999984037523393
"516","1552978_a_at",0.428007922627406,0.999984037523393
"517","1552979_at",0.204256046688152,0.999984037523393
"518","1552980_at",0.1842683737785,0.999984037523393
"519","1552982_a_at",0.612414271163594,0.999984037523393
"520","1552985_at",0.792152637117108,0.999984037523393
"521","1552986_at",0.365557965191897,0.999984037523393
"522","1552987_a_at",0.672732862213411,0.999984037523393
"523","1552988_at",0.904828912721574,0.999984037523393
"524","1552990_at",0.409785240343933,0.999984037523393
"525","1552991_at",0.704257479116467,0.999984037523393
"526","1552993_at",0.929923507910157,0.999984037523393
"527","1552995_at",0.00184060361332959,0.999984037523393
"528","1552997_a_at",0.164877925837025,0.999984037523393
"529","1552998_at",0.635423192703101,0.999984037523393
"530","1552999_a_at",0.536016227457041,0.999984037523393
"531","1553002_at",0.0508173393566985,0.999984037523393
"532","1553003_at",0.899925637882083,0.999984037523393
"533","1553004_at",0.21670276248205,0.999984037523393
"534","1553006_at",0.613550187866255,0.999984037523393
